Date,negative,neutral,positive,retweet_count,reply_count,like_count,quote_count,temp_tweet_counter
2014-07-17,0.0,0.0,0.0,0,0,0,0,0
2014-07-18,0.0,0.0,0.0,0,0,0,0,0
2014-07-19,0.0,0.0,0.0,0,0,0,0,0
2014-07-20,0.0,0.0,0.0,0,0,0,0,0
2014-07-21,0.0,0.77,0.23,8,4,7,0,1
2014-07-22,0.0,0.932,0.068,205,19,182,6,10
2014-07-23,0.02188235294117647,0.9177647058823528,0.06035294117647059,184,44,171,8,17
2014-07-24,0.0696,0.7340000000000001,0.19640000000000002,35,4,23,0,5
2014-07-25,0.0,1.0,0.0,14,3,6,0,1
2014-07-26,0.0,1.0,0.0,13,1,4,0,1
2014-07-27,0.0,0.0,0.0,0,0,0,0,0
2014-07-28,0.0,0.937,0.063,2,3,1,0,2
2014-07-29,0.04525,0.8799999999999999,0.07475000000000001,36,6,27,0,4
2014-07-30,0.0,0.0,0.0,0,0,0,0,0
2014-07-31,0.0,0.0,0.0,0,0,0,0,0
2014-08-01,0.033999999999999996,0.9056666666666667,0.06033333333333333,2,2,7,0,3
2014-08-02,0.0,0.0,0.0,0,0,0,0,0
2014-08-03,0.0,1.0,0.0,13,4,21,0,2
2014-08-04,0.0,0.0,0.0,0,0,0,0,0
2014-08-05,0.0,0.901,0.099,13,4,13,0,1
2014-08-06,0.017499999999999998,0.9045000000000001,0.078,28,3,22,1,6
2014-08-07,0.0,0.8545,0.1455,2,0,7,0,2
2014-08-08,0.015333333333333332,0.8815,0.103,62,21,76,2,6
2014-08-09,0.0,0.8109999999999999,0.189,4,3,9,0,2
2014-08-10,0.0,0.874,0.126,12,6,21,0,2
2014-08-11,0.0,1.0,0.0,23,1,19,0,2
2014-08-12,0.272,0.6355,0.0925,2,4,2,0,2
2014-08-13,0.0,0.859,0.14100000000000001,20,2,27,0,3
2014-08-14,0.0,1.0,0.0,6,0,8,0,1
2014-08-15,0.0,0.0,0.0,0,0,0,0,0
2014-08-16,0.0,0.0,0.0,0,0,0,0,0
2014-08-17,0.0,0.0,0.0,0,0,0,0,0
2014-08-18,0.0,0.0,0.0,0,0,0,0,0
2014-08-19,0.05466666666666667,0.8831666666666665,0.06216666666666667,45,1,65,0,6
2014-08-20,0.0,1.0,0.0,25,3,39,0,2
2014-08-21,0.0,0.935,0.065,10,1,16,0,2
2014-08-22,0.0,0.896,0.104,28,4,38,0,2
2014-08-23,0.0,0.0,0.0,0,0,0,0,0
2014-08-24,0.0,0.8374999999999999,0.16249999999999998,20,2,7,1,2
2014-08-25,0.0,1.0,0.0,13,3,18,1,1
2014-08-26,0.0,0.0,0.0,0,0,0,0,0
2014-08-27,0.0,0.9546666666666667,0.04533333333333334,13,3,13,0,3
2014-08-28,0.0,1.0,0.0,3,0,3,0,1
2014-08-29,0.0,0.0,0.0,0,0,0,0,0
2014-08-30,0.0,0.0,0.0,0,0,0,0,0
2014-08-31,0.0,1.0,0.0,9,1,10,0,1
2014-09-01,0.0,0.0,0.0,0,0,0,0,0
2014-09-02,0.0,1.0,0.0,11,2,8,0,3
2014-09-03,0.0,1.0,0.0,2,1,1,0,1
2014-09-04,0.0,0.0,0.0,0,0,0,0,0
2014-09-05,0.0,0.0,0.0,0,0,0,0,0
2014-09-06,0.0,1.0,0.0,7,1,6,0,1
2014-09-07,0.0,0.0,0.0,0,0,0,0,0
2014-09-08,0.0,0.0,0.0,0,0,0,0,0
2014-09-09,0.0,0.9573333333333333,0.042666666666666665,16,4,24,1,3
2014-09-10,0.0,0.9554,0.0446,92,8,73,0,5
2014-09-11,0.0,1.0,0.0,15,0,12,0,1
2014-09-12,0.0,0.88175,0.11825,23,0,20,0,4
2014-09-13,0.0,1.0,0.0,39,0,26,0,2
2014-09-14,0.0,0.0,0.0,0,0,0,0,0
2014-09-15,0.203,0.797,0.0,2,1,5,0,1
2014-09-16,0.0,0.697,0.303,7,3,12,1,1
2014-09-17,0.0,1.0,0.0,6,3,8,0,3
2014-09-18,0.0,0.8989999999999999,0.101,39,5,34,0,4
2014-09-19,0.0,1.0,0.0,14,1,22,0,1
2014-09-20,0.0,0.0,0.0,0,0,0,0,0
2014-09-21,0.0,0.0,0.0,0,0,0,0,0
2014-09-22,0.0,0.872,0.128,10,2,6,0,1
2014-09-23,0.0,0.0,0.0,0,0,0,0,0
2014-09-24,0.0,0.0,0.0,0,0,0,0,0
2014-09-25,0.0,0.9016666666666667,0.09833333333333334,10,3,13,0,3
2014-09-26,0.057499999999999996,0.8355,0.107,16,6,17,1,4
2014-09-27,0.0,1.0,0.0,0,2,3,0,1
2014-09-28,0.0,0.9473333333333334,0.05266666666666667,31,6,23,0,3
2014-09-29,0.0,0.95125,0.04875,8,8,17,0,4
2014-09-30,0.0,1.0,0.0,11,1,14,0,1
2014-10-01,0.0,0.0,0.0,0,0,0,0,0
2014-10-02,0.0,1.0,0.0,5,0,4,0,1
2014-10-03,0.0,0.804,0.196,6,1,7,0,1
2014-10-04,0.0,0.0,0.0,0,0,0,0,0
2014-10-05,0.0,1.0,0.0,1,0,4,0,1
2014-10-06,0.0,0.0,0.0,0,0,0,0,0
2014-10-07,0.104,0.896,0.0,0,1,1,0,1
2014-10-08,0.1475,0.8525,0.0,30,10,34,0,2
2014-10-09,0.0,0.8685,0.1315,0,2,4,0,2
2014-10-10,0.0,0.0,0.0,0,0,0,0,0
2014-10-11,0.0,1.0,0.0,0,3,1,0,1
2014-10-12,0.0,0.0,0.0,0,0,0,0,0
2014-10-13,0.0,1.0,0.0,4,1,5,0,2
2014-10-14,0.0,0.0,0.0,0,0,0,0,0
2014-10-15,0.0,1.0,0.0,2,0,6,0,1
2014-10-16,0.0,0.821,0.179,18,1,23,0,1
2014-10-17,0.0,1.0,0.0,26,1,30,0,2
2014-10-18,0.0,0.0,0.0,0,0,0,0,0
2014-10-19,0.0,0.0,0.0,0,0,0,0,0
2014-10-20,0.208,0.687,0.105,4,0,2,0,1
2014-10-21,0.0,1.0,0.0,16,1,19,0,2
2014-10-22,0.10700000000000001,0.83425,0.05875,7,4,12,0,4
2014-10-23,0.0,0.0,0.0,0,0,0,0,0
2014-10-24,0.0,1.0,0.0,2,0,7,0,1
2014-10-25,0.0,0.9248333333333334,0.07516666666666666,151,8,115,0,6
2014-10-26,0.0,0.87475,0.12525,100,4,55,0,4
2014-10-27,0.0,0.8026666666666666,0.19733333333333336,10,1,10,0,3
2014-10-28,0.0,0.769,0.231,5,1,4,0,1
2014-10-29,0.0,0.0,0.0,0,0,0,0,0
2014-10-30,0.0,0.0,0.0,0,0,0,0,0
2014-10-31,0.0,0.862,0.138,13,1,14,0,1
2014-11-01,0.0,1.0,0.0,9,1,10,0,1
2014-11-02,0.0,0.8734999999999999,0.1265,4,0,15,0,2
2014-11-03,0.0,1.0,0.0,18,1,9,0,3
2014-11-04,0.0,0.7335,0.26649999999999996,12,1,11,0,2
2014-11-05,0.0,1.0,0.0,21,0,22,0,2
2014-11-06,0.0,1.0,0.0,2,0,2,0,2
2014-11-07,0.0,1.0,0.0,5,2,5,0,1
2014-11-08,0.0,0.0,0.0,0,0,0,0,0
2014-11-09,0.0,0.0,0.0,0,0,0,0,0
2014-11-10,0.0,0.9435,0.0565,17,2,6,0,2
2014-11-11,0.0,1.0,0.0,28,1,14,0,3
2014-11-12,0.10483333333333333,0.7361666666666666,0.15883333333333333,72,16,87,0,6
2014-11-13,0.0,0.957,0.043,38,3,19,0,4
2014-11-14,0.0,0.8930000000000001,0.10699999999999998,36,3,13,0,3
2014-11-15,0.0,1.0,0.0,2,1,1,0,1
2014-11-16,0.09566666666666666,0.7683333333333332,0.136,48,7,32,1,3
2014-11-17,0.0,0.875,0.125,11,0,6,0,1
2014-11-18,0.0,1.0,0.0,2,0,8,0,1
2014-11-19,0.04025,0.724,0.23575,37,7,37,1,4
2014-11-20,0.0,0.8714999999999999,0.1285,43,6,29,0,4
2014-11-21,0.0,1.0,0.0,8,1,10,0,1
2014-11-22,0.0,0.93625,0.06375,15,1,9,0,4
2014-11-23,0.0,1.0,0.0,2,0,8,0,1
2014-11-24,0.0,0.885,0.115,39,0,45,0,2
2014-11-25,0.03425,0.8655,0.10025,35,8,29,1,4
2014-11-26,0.075,0.7748,0.1502,33,13,52,0,5
2014-11-27,0.0,0.9084,0.0916,24,11,21,0,5
2014-11-28,0.0,0.8770000000000001,0.123,65,40,65,0,10
2014-11-29,0.16,0.608,0.232,8,0,5,0,1
2014-11-30,0.0,0.0,0.0,0,0,0,0,0
2014-12-01,0.0,0.0,0.0,0,0,0,0,0
2014-12-02,0.0,1.0,0.0,8,8,8,0,2
2014-12-03,0.0,0.0,0.0,0,0,0,0,0
2014-12-04,0.0,0.791,0.209,1,0,4,0,1
2014-12-05,0.0,1.0,0.0,16,8,11,0,1
2014-12-06,0.0,0.0,0.0,0,0,0,0,0
2014-12-07,0.0,0.644,0.356,1,1,4,0,1
2014-12-08,0.0,0.0,0.0,0,0,0,0,0
2014-12-09,0.0,0.9550000000000001,0.045000000000000005,31,15,32,0,3
2014-12-10,0.0,0.9243333333333333,0.07566666666666667,22,8,23,0,3
2014-12-11,0.075,0.816,0.109,44,10,32,0,3
2014-12-12,0.0,0.94775,0.05225,21,12,18,0,4
2014-12-13,0.0,0.851,0.149,13,7,24,0,2
2014-12-14,0.0,0.8694999999999999,0.1305,20,8,25,0,2
2014-12-15,0.0985,0.7925,0.109,33,8,30,0,2
2014-12-16,0.0,0.0,0.0,0,0,0,0,0
2014-12-17,0.0,0.0,0.0,0,0,0,0,0
2014-12-18,0.0,1.0,0.0,37,5,28,0,3
2014-12-19,0.0,1.0,0.0,31,2,27,0,3
2014-12-20,0.0,1.0,0.0,15,5,17,0,1
2014-12-21,0.0,1.0,0.0,0,2,1,0,1
2014-12-22,0.0,1.0,0.0,40,5,57,0,4
