Date,negative,neutral,positive,retweet_count,reply_count,like_count,quote_count,temp_tweet_counter
2014-01-01,0.018,0.7443333333333334,0.2376666666666667,65,22,305,0,6
2014-01-02,0.007941176470588236,0.8323529411764705,0.15970588235294117,121,38,232,0,17
2014-01-03,0.032136363636363637,0.830409090909091,0.13745454545454547,156,25,156,0,22
2014-01-04,0.02393333333333333,0.7539333333333332,0.22213333333333335,155,27,177,0,15
2014-01-05,0.05614285714285715,0.8695714285714286,0.07428571428571429,134,43,256,0,14
2014-01-06,0.0022285714285714287,0.8485714285714285,0.1492,967,92,812,0,35
2014-01-07,0.03493333333333334,0.7856333333333333,0.1794333333333333,221,67,317,0,30
2014-01-08,0.05560869565217391,0.8036086956521741,0.14078260869565218,164,40,327,0,23
2014-01-09,0.08067647058823531,0.781735294117647,0.1376764705882353,447,109,456,0,34
2014-01-10,0.04311538461538462,0.7601538461538462,0.19673076923076926,180,35,212,0,26
2014-01-11,0.010866666666666665,0.7557333333333334,0.2334,150,15,85,0,15
2014-01-12,0.05144444444444444,0.7765555555555556,0.17200000000000001,81,90,307,0,18
2014-01-13,0.022093750000000002,0.7924687499999999,0.18540625000000002,213,55,164,0,32
2014-01-14,0.03786486486486486,0.7131621621621621,0.24897297297297297,314,81,438,0,37
2014-01-15,0.03265217391304348,0.7739565217391305,0.19339130434782612,139,22,214,0,23
2014-01-16,0.0175,0.7832727272727272,0.19922727272727273,186,43,261,0,22
2014-01-17,0.03515789473684211,0.7790526315789472,0.18578947368421053,183,28,277,0,19
2014-01-18,0.0675625,0.7241250000000001,0.20825000000000002,242,37,322,0,16
2014-01-19,0.020153846153846154,0.7883076923076922,0.19146153846153846,65,20,95,0,13
2014-01-20,0.03846666666666666,0.7192000000000001,0.2423333333333333,28,18,70,0,15
2014-01-21,0.0,0.8365500000000001,0.16344999999999998,122,26,115,0,20
2014-01-22,0.014,0.8050833333333332,0.18099999999999997,190,60,268,0,24
2014-01-23,0.009323529411764706,0.8036470588235294,0.18700000000000003,205,164,218,0,34
2014-01-24,0.03183333333333333,0.8073888888888888,0.1607777777777778,436,194,260,0,18
2014-01-25,0.029375,0.7918749999999999,0.17875000000000002,154,23,218,0,16
2014-01-26,0.02825,0.817625,0.15406250000000002,108,75,311,0,16
2014-01-27,0.010066666666666666,0.8869999999999999,0.10293333333333334,158,17,58,0,15
2014-01-28,0.02665714285714286,0.7861714285714285,0.1872,307,80,324,0,35
2014-01-29,0.026400000000000003,0.7747142857142856,0.1988857142857143,177,61,275,0,35
2014-01-30,0.04181818181818182,0.8104545454545454,0.14777272727272728,113,34,158,0,22
2014-01-31,0.02031818181818182,0.7437727272727273,0.23586363636363636,146,63,741,0,22
2014-02-01,0.007607142857142857,0.8213928571428571,0.171,119,54,295,0,28
2014-02-02,0.012916666666666667,0.8953333333333333,0.09175,45,24,67,0,12
2014-02-03,0.01694736842105263,0.8583157894736843,0.12478947368421052,150,30,218,0,19
2014-02-04,0.023454545454545454,0.8187272727272726,0.1578181818181818,155,34,157,0,22
2014-02-05,0.03615625,0.81709375,0.14671875,204,56,309,0,32
2014-02-06,0.009344827586206897,0.8025517241379311,0.18810344827586206,221,40,216,0,29
2014-02-07,0.01692,0.7708399999999999,0.21223999999999993,211,37,222,0,25
2014-02-08,0.0544,0.7532666666666668,0.19240000000000002,106,38,158,0,15
2014-02-09,0.03188,0.82908,0.13907999999999998,93,66,236,0,25
2014-02-10,0.008863636363636363,0.882090909090909,0.109,94,41,238,0,22
2014-02-11,0.007652173913043478,0.8481304347826087,0.1442608695652174,142,19,196,0,23
2014-02-12,0.010176470588235294,0.7284117647058824,0.2614117647058823,245,73,496,0,17
2014-02-13,0.010580645161290323,0.770258064516129,0.21916129032258064,288,83,437,0,31
2014-02-14,0.016652173913043477,0.7863478260869566,0.19699999999999998,191,23,210,0,23
2014-02-15,0.012642857142857141,0.8039999999999999,0.18335714285714286,103,13,70,0,14
2014-02-16,0.017499999999999998,0.8175000000000001,0.16499999999999998,12,14,34,0,10
2014-02-17,0.011388888888888888,0.8112777777777775,0.1773333333333333,56,12,90,0,18
2014-02-18,0.037,0.7770714285714284,0.18589285714285714,182,38,309,0,28
2014-02-19,0.04028947368421053,0.8158947368421052,0.14384210526315788,193,48,308,0,38
2014-02-20,0.023119999999999998,0.83132,0.14556000000000002,299,77,796,0,25
2014-02-21,0.01709090909090909,0.8652272727272727,0.1176818181818182,316,97,1055,0,22
2014-02-22,0.026999999999999996,0.8380833333333332,0.13491666666666666,133,18,147,0,12
2014-02-23,0.04616666666666667,0.8491666666666667,0.10466666666666667,41,23,55,0,12
2014-02-24,0.012115384615384615,0.8075384615384613,0.18034615384615385,115,37,223,0,26
2014-02-25,0.007294117647058823,0.668705882352941,0.3239411764705883,87,17,168,0,17
2014-02-26,0.004166666666666667,0.8074166666666666,0.18845833333333328,152,50,448,0,24
2014-02-27,0.02641176470588235,0.7717647058823529,0.2018235294117647,80,44,172,0,17
2014-02-28,0.013241379310344827,0.8329655172413793,0.15379310344827582,190,46,349,0,29
2014-03-01,0.029449999999999997,0.7594000000000001,0.21115,183,45,376,0,20
2014-03-02,0.0,0.8271818181818182,0.17281818181818182,39,10,82,0,11
2014-03-03,0.014879999999999999,0.8368400000000001,0.14828000000000002,111,52,201,0,25
2014-03-04,0.04756756756756757,0.8154864864864865,0.13697297297297295,198,79,274,0,37
2014-03-05,0.01609090909090909,0.8215000000000002,0.16245454545454543,89,21,125,0,22
2014-03-06,0.026935483870967742,0.7950645161290321,0.178,181,89,291,0,31
2014-03-07,0.0216,0.8034666666666667,0.17493333333333333,41,7,58,0,15
2014-03-08,0.0,0.8712,0.1288,213,17,425,0,10
2014-03-09,0.009166666666666665,0.8645,0.12633333333333333,19,15,104,0,18
2014-03-10,0.023458333333333335,0.81725,0.15924999999999997,144,74,224,0,24
2014-03-11,0.013916666666666667,0.7937499999999998,0.19233333333333333,158,69,314,0,24
2014-03-12,0.007619047619047619,0.8066190476190476,0.18576190476190477,177,31,249,0,21
2014-03-13,0.0050416666666666665,0.88725,0.10770833333333334,224,50,399,0,24
2014-03-14,0.030772727272727275,0.8124545454545455,0.15677272727272726,158,17,221,0,22
2014-03-15,0.010294117647058823,0.8821764705882353,0.10752941176470587,146,46,191,0,17
2014-03-16,0.0,0.9129090909090909,0.0870909090909091,26,27,96,0,11
2014-03-17,0.046450000000000005,0.8298499999999999,0.12365000000000001,183,32,283,0,20
2014-03-18,0.028699999999999996,0.8227,0.14865,127,21,168,0,20
2014-03-19,0.013949999999999999,0.8593499999999997,0.12669999999999998,126,43,184,0,20
2014-03-20,0.01495,0.7861999999999999,0.1988,204,46,446,0,20
2014-03-21,0.00932,0.8374799999999999,0.1532,105,66,422,1,25
2014-03-22,0.013294117647058824,0.8581176470588234,0.12858823529411764,108,21,148,0,17
2014-03-23,0.03707692307692308,0.8844615384615384,0.07846153846153846,50,21,118,0,13
2014-03-24,0.029033333333333335,0.8206,0.1504,334,87,584,0,30
2014-03-25,0.018884615384615385,0.8230000000000002,0.1580769230769231,275,70,742,0,26
2014-03-26,0.050133333333333335,0.8142666666666667,0.13566666666666669,107,32,240,0,15
2014-03-27,0.017368421052631578,0.8211052631578948,0.16152631578947366,144,48,442,0,19
2014-03-28,0.024625,0.830375,0.14493750000000002,54,17,98,0,16
2014-03-29,0.030785714285714284,0.7655,0.2037142857142857,126,21,349,0,14
2014-03-30,0.021444444444444447,0.9408888888888889,0.03766666666666666,63,16,92,0,9
2014-03-31,0.004541666666666667,0.8270416666666668,0.16841666666666666,146,38,294,0,24
2014-04-01,0.03411111111111111,0.7827407407407406,0.18314814814814812,254,75,545,0,27
2014-04-02,0.015944444444444445,0.7801111111111111,0.2039444444444444,348,77,639,0,18
2014-04-03,0.018227272727272727,0.8804090909090909,0.10136363636363636,223,58,297,0,22
2014-04-04,0.01019047619047619,0.8307142857142857,0.15914285714285714,230,84,619,0,21
2014-04-05,0.01346153846153846,0.8546923076923078,0.13184615384615384,151,40,463,0,13
2014-04-06,0.022500000000000003,0.8285416666666667,0.149,68,38,137,0,24
2014-04-07,0.026172413793103446,0.781206896551724,0.1925862068965517,280,56,425,0,29
2014-04-08,0.01653846153846154,0.7647179487179485,0.21874358974358968,175,32,286,0,39
2014-04-09,0.023954545454545454,0.7629090909090909,0.21313636363636365,154,23,242,0,22
2014-04-10,0.023000000000000003,0.82875,0.1482083333333333,271,33,401,0,24
2014-04-11,0.022,0.7884375,0.18956250000000002,104,33,316,0,16
2014-04-12,0.020923076923076926,0.8362307692307692,0.1427692307692308,136,34,242,0,13
2014-04-13,0.0,0.8558666666666667,0.14413333333333334,74,18,95,0,15
2014-04-14,0.027866666666666665,0.8121333333333332,0.16003333333333333,150,40,379,0,30
2014-04-15,0.008264705882352941,0.8039411764705883,0.18779411764705878,1471,48,342,0,34
2014-04-16,0.022866666666666667,0.8114333333333336,0.16570000000000001,235,51,634,0,30
2014-04-17,0.03138709677419355,0.7928387096774193,0.17577419354838708,162,37,338,0,31
2014-04-18,0.0608,0.7452000000000001,0.194,95,31,212,0,15
2014-04-19,0.0261,0.8745,0.0994,343,46,616,0,10
2014-04-20,0.0,0.7669,0.2331,18,17,87,0,10
2014-04-21,0.02057142857142857,0.7639523809523809,0.2154761904761905,144,38,284,0,21
2014-04-22,0.015349999999999999,0.7712999999999999,0.21335,192,50,354,0,20
2014-04-23,0.013822222222222222,0.7488444444444444,0.23733333333333329,315,48,377,0,45
2014-04-24,0.018033333333333335,0.8374666666666667,0.14446666666666666,433,58,691,0,30
2014-04-25,0.014947368421052633,0.8329473684210527,0.15210526315789472,111,27,175,0,19
2014-04-26,0.020941176470588234,0.8431764705882353,0.13588235294117648,525,132,2463,0,17
2014-04-27,0.032125,0.7482500000000001,0.21962500000000001,67,6,45,0,8
2014-04-28,0.03403846153846154,0.7850769230769232,0.18080769230769234,150,46,171,0,26
2014-04-29,0.01108,0.7827200000000003,0.20620000000000002,333,30,192,0,25
2014-04-30,0.02517241379310345,0.8380344827586205,0.13679310344827586,731,63,789,0,29
2014-05-01,0.0126875,0.85009375,0.13721875000000003,488,36,203,0,32
2014-05-02,0.020774193548387096,0.8586774193548387,0.12054838709677418,419,72,343,0,31
2014-05-03,0.019666666666666666,0.7153333333333333,0.26499999999999996,545,171,3723,0,12
2014-05-04,0.04072222222222223,0.7851666666666666,0.1741666666666667,343,67,345,0,18
2014-05-05,0.038421052631578946,0.7858421052631579,0.17573684210526316,309,27,204,0,19
2014-05-06,0.01955,0.819,0.16144999999999998,430,57,337,0,20
2014-05-07,0.010405405405405405,0.8428108108108107,0.1467837837837838,731,46,245,0,37
