Date,negative,neutral,positive,retweet_count,reply_count,like_count,quote_count,temp_tweet_counter
2014-01-01,0.0375,0.9315,0.031,127,18,81,0,8
2014-01-02,0.06193333333333333,0.8280333333333334,0.11006666666666667,1545,24,93,0,30
2014-01-03,0.07303703703703704,0.8394814814814815,0.08748148148148148,214,42,131,0,27
2014-01-04,0.007555555555555556,0.8724444444444445,0.12000000000000001,38,12,37,0,9
2014-01-05,0.0,0.878,0.122,22,1,10,0,4
2014-01-06,0.034,0.8757096774193549,0.09025806451612901,318,72,174,0,31
2014-01-07,0.053947368421052626,0.8464736842105266,0.09957894736842104,820,122,529,0,38
2014-01-08,0.015458333333333333,0.892,0.09254166666666667,220,34,95,0,24
2014-01-09,0.047692307692307694,0.9151153846153846,0.037153846153846155,165,43,110,0,26
2014-01-10,0.028727272727272726,0.8939090909090909,0.07740909090909093,108,31,68,0,22
2014-01-11,0.16025,0.8127500000000001,0.027,12,5,13,0,4
2014-01-12,0.07625000000000001,0.79275,0.13099999999999998,17,15,30,0,8
2014-01-13,0.03431578947368421,0.8930000000000003,0.07263157894736842,154,26,63,0,19
2014-01-14,0.021038461538461537,0.8859615384615384,0.09303846153846154,138,39,103,0,26
2014-01-15,0.04073846153846154,0.8801384615384614,0.07913846153846156,1685,117,239,0,65
2014-01-16,0.05176,0.87044,0.07784,44,15,50,0,25
2014-01-17,0.07753846153846156,0.8741538461538461,0.0483076923076923,120,101,151,0,26
2014-01-18,0.053,0.947,0.0,42,21,41,0,7
2014-01-19,0.0,0.642,0.358,2,1,7,0,1
2014-01-20,0.02422222222222222,0.8857777777777778,0.09000000000000001,40,2,45,0,9
2014-01-21,0.0402,0.8546666666666667,0.10513333333333333,48,16,34,0,15
2014-01-22,0.027963636363636368,0.8772181818181818,0.09480000000000001,969,213,471,0,55
2014-01-23,0.037840000000000006,0.8672000000000001,0.09499999999999999,1113,330,526,1,50
2014-01-24,0.03843478260869565,0.8619565217391303,0.0996304347826087,1216,156,465,0,46
2014-01-25,0.014944444444444446,0.9201666666666668,0.06488888888888888,33,23,49,0,18
2014-01-26,0.011,0.9483636363636362,0.04072727272727272,260,37,111,0,11
2014-01-27,0.06453499999999998,0.8547499999999999,0.08071999999999997,3107,396,763,0,200
2014-01-28,0.056899408284023664,0.8536035502958584,0.08950887573964496,6211,646,1280,2,169
2014-01-29,0.06049056603773586,0.851056603773585,0.08843396226415094,347,99,178,0,53
2014-01-30,0.09999999999999998,0.80385,0.09605,55,41,62,0,20
2014-01-31,0.045214285714285714,0.8925714285714286,0.06221428571428572,24,19,32,0,14
2014-02-01,0.0728,0.8702,0.056799999999999996,56,32,43,0,5
2014-02-02,0.06866666666666667,0.8036666666666666,0.12755555555555553,325,30,126,0,9
2014-02-03,0.06305882352941176,0.8381764705882353,0.09876470588235294,27,15,30,0,17
2014-02-04,0.01631578947368421,0.8157894736842105,0.1678947368421053,86,34,90,0,19
2014-02-05,0.03170588235294118,0.8648823529411765,0.10341176470588236,79,32,44,0,17
2014-02-06,0.05345833333333333,0.8494583333333333,0.09712500000000002,149,37,111,0,24
2014-02-07,0.03006976744186047,0.8681744186046512,0.10177906976744186,1258,297,765,1,86
2014-02-08,0.04066666666666666,0.8718333333333335,0.08750000000000001,113,30,110,0,12
2014-02-09,0.026846153846153846,0.8817692307692307,0.09138461538461538,70,22,51,0,13
2014-02-10,0.048540983606557384,0.8721967213114753,0.07929508196721312,398,135,261,2,61
2014-02-11,0.025590909090909088,0.8535909090909091,0.12081818181818181,54,37,64,0,22
2014-02-12,0.0070952380952380946,0.9371428571428572,0.055761904761904756,108,42,77,0,21
2014-02-13,0.08016666666666666,0.8233750000000001,0.09645833333333335,119,47,86,0,24
2014-02-14,0.08946666666666667,0.8437333333333332,0.0668,1878,25,92,0,15
2014-02-15,0.0312,0.8602000000000001,0.10859999999999999,7,3,16,0,5
2014-02-16,0.03090909090909091,0.9074545454545454,0.061818181818181814,172,24,102,0,11
2014-02-17,0.01625,0.9254166666666667,0.05833333333333333,92,18,54,0,12
2014-02-18,0.031045454545454543,0.8689090909090911,0.10004545454545456,117,29,94,0,22
2014-02-19,0.022310344827586207,0.8893793103448275,0.08834482758620692,2132,90,305,0,29
2014-02-20,0.022166666666666668,0.9067777777777779,0.07105555555555557,305,69,178,0,36
2014-02-21,0.04156250000000001,0.89146875,0.06696875000000001,2125,80,277,0,32
2014-02-22,0.0,0.78675,0.21325,90,6,84,0,4
2014-02-23,0.043375,0.8755000000000001,0.08125,168,24,87,0,8
2014-02-24,0.04868,0.84844,0.10292,120,32,68,0,25
2014-02-25,0.023666666666666666,0.8785238095238098,0.09780952380952382,115,31,62,0,21
2014-02-26,0.06672413793103447,0.8586551724137932,0.07462068965517242,1331,46,106,0,29
2014-02-27,0.02284615384615385,0.8379999999999999,0.13915384615384616,1761,16,67,0,13
2014-02-28,0.03896296296296296,0.8858888888888891,0.07511111111111111,270,52,190,0,27
2014-03-01,0.0524,0.9176,0.03,53,6,49,0,5
2014-03-02,0.02625,0.903,0.07075000000000001,68,9,31,0,8
2014-03-03,0.036500000000000005,0.9308076923076922,0.03273076923076922,148,45,114,0,26
