Date,negative,neutral,positive,retweet_count,reply_count,like_count,quote_count,temp_tweet_counter
2014-01-01,0.0,0.0,0.0,0,0,0,0,0
2014-01-02,0.0,0.744,0.256,2,0,3,0,1
2014-01-03,0.079,0.921,0.0,7,0,5,0,2
2014-01-04,0.0,0.7985,0.2015,4,3,7,0,2
2014-01-05,0.0,1.0,0.0,5,1,4,0,1
2014-01-06,0.0,1.0,0.0,25,10,61,11,1
2014-01-07,0.035,0.9650000000000001,0.0,5,0,6,0,2
2014-01-08,0.0,0.0,0.0,0,0,0,0,0
2014-01-09,0.0735,0.8035,0.1235,11,1,25,2,2
2014-01-10,0.0,0.0,0.0,0,0,0,0,0
2014-01-11,0.0,0.754,0.246,2,0,2,0,1
2014-01-12,0.0,0.0,0.0,0,0,0,0,0
2014-01-13,0.0,0.767,0.23299999999999998,126,15,104,0,4
2014-01-14,0.0,0.9257142857142856,0.07428571428571429,146,12,89,0,7
2014-01-15,0.0,1.0,0.0,1,0,1,0,1
2014-01-16,0.05,0.8975,0.0525,10,0,10,0,2
2014-01-17,0.086,0.914,0.0,4,2,3,0,1
2014-01-18,0.0,0.77425,0.22575,108,16,78,0,4
2014-01-19,0.02075,0.8225,0.15675,17,2,20,0,4
2014-01-20,0.0,1.0,0.0,8,0,6,0,1
2014-01-21,0.0,0.9773333333333333,0.02266666666666667,9,0,17,0,3
2014-01-22,0.0,1.0,0.0,3,0,7,0,2
2014-01-23,0.0,0.0,0.0,0,0,0,0,0
2014-01-24,0.0,0.868,0.132,305,62,136,0,4
2014-01-25,0.0,1.0,0.0,53,4,31,0,3
2014-01-26,0.0,0.961,0.039,63,5,39,0,4
2014-01-27,0.11739999999999999,0.7308,0.1518,25,2,17,0,5
2014-01-28,0.044000000000000004,0.9560000000000001,0.0,65,8,43,0,5
2014-01-29,0.0,0.881,0.119,13,1,8,0,4
2014-01-30,0.0,0.8614999999999999,0.1385,6,0,7,0,2
2014-01-31,0.0,1.0,0.0,8,0,6,0,2
2014-02-01,0.0,0.96,0.04,21,1,25,0,2
2014-02-02,0.037,0.9630000000000001,0.0,34,2,32,0,2
2014-02-03,0.0,0.0,0.0,0,0,0,0,0
2014-02-04,0.0,0.0,0.0,0,0,0,0,0
2014-02-05,0.0,1.0,0.0,1,0,1,0,1
2014-02-06,0.014714285714285713,0.9029999999999999,0.0822857142857143,46,12,33,0,7
2014-02-07,0.0775,0.9225,0.0,10,1,12,0,2
2014-02-08,0.0,0.0,0.0,0,0,0,0,0
2014-02-09,0.0,0.828,0.172,2,0,3,0,1
2014-02-10,0.0,0.9430000000000001,0.057,3,12,7,0,2
2014-02-11,0.0,0.0,0.0,0,0,0,0,0
2014-02-12,0.0,0.0,0.0,0,0,0,0,0
2014-02-13,0.0,0.712,0.28800000000000003,6,2,5,0,2
2014-02-14,0.189,0.811,0.0,8,7,13,0,1
2014-02-15,0.0,0.0,0.0,0,0,0,0,0
2014-02-16,0.0,1.0,0.0,13,3,16,0,1
2014-02-17,0.0,0.9156666666666666,0.08433333333333333,17,4,22,0,3
2014-02-18,0.0,0.883,0.117,22,2,16,0,2
2014-02-19,0.0,1.0,0.0,0,4,8,0,1
2014-02-20,0.0,0.8963333333333333,0.10366666666666667,5,4,9,0,3
2014-02-21,0.0,0.942,0.058,3,1,1,0,2
2014-02-22,0.0,0.0,0.0,0,0,0,0,0
2014-02-23,0.0,0.0,0.0,0,0,0,0,0
2014-02-24,0.0,1.0,0.0,1,0,1,0,1
2014-02-25,0.188,0.812,0.0,1,0,1,0,1
2014-02-26,0.34199999999999997,0.6579999999999999,0.0,4,1,5,0,2
2014-02-27,0.265,0.735,0.0,2,0,2,0,1
2014-02-28,0.0,0.757,0.243,5,0,3,0,1
2014-03-01,0.0,0.0,0.0,0,0,0,0,0
