Date,negative,neutral,positive,retweet_count,reply_count,like_count,quote_count,temp_tweet_counter
2014-01-01,0.05175,0.839,0.10925,10,8,15,0,4
2014-01-02,0.038549999999999994,0.8489499999999998,0.11254999999999997,152,64,111,0,20
2014-01-03,0.07007142857142858,0.8702142857142856,0.05971428571428571,49,25,33,0,14
2014-01-04,0.036263157894736844,0.844157894736842,0.11957894736842106,67,31,82,0,19
2014-01-05,0.03493333333333334,0.8313333333333334,0.13373333333333334,364,46,394,0,15
2014-01-06,0.027538461538461536,0.8308461538461537,0.1416153846153846,47,16,58,0,13
2014-01-07,0.10579999999999999,0.7994,0.09480000000000001,74,18,100,0,15
2014-01-08,0.03611764705882353,0.8375882352941176,0.12635294117647058,97,59,144,0,17
2014-01-09,0.010166666666666666,0.9222500000000001,0.06758333333333333,61,12,44,0,12
2014-01-10,0.034458333333333334,0.8537916666666668,0.11175,102,87,74,0,24
2014-01-11,0.018833333333333334,0.8741111111111111,0.1071111111111111,69,19,71,0,18
2014-01-12,0.0,0.9130000000000001,0.087,31,5,40,0,7
2014-01-13,0.038,0.8237222222222222,0.13827777777777778,58,10,64,0,18
2014-01-14,0.026761904761904765,0.8166666666666668,0.15661904761904763,185,84,142,0,21
2014-01-15,0.0491578947368421,0.8537894736842104,0.09705263157894738,56,34,102,0,19
2014-01-16,0.05100000000000001,0.840695652173913,0.10834782608695652,95,27,74,0,23
2014-01-17,0.031466666666666664,0.9148999999999999,0.0536,149,46,79,0,30
2014-01-18,0.025083333333333332,0.9064999999999999,0.06841666666666667,67,15,32,0,12
2014-01-19,0.040461538461538465,0.8543846153846153,0.10515384615384615,104,11,54,0,13
2014-01-20,0.0788,0.8534000000000002,0.06780000000000001,114,25,98,0,15
2014-01-21,0.05216666666666667,0.8361666666666667,0.11183333333333334,31,17,62,0,12
2014-01-22,0.03968181818181818,0.8519090909090908,0.1084090909090909,60,19,114,0,22
2014-01-23,0.013777777777777778,0.8693888888888889,0.11683333333333334,119,15,220,0,18
