Date,negative,neutral,positive,retweet_count,reply_count,like_count,quote_count,temp_tweet_counter
2014-01-01,0.03119354838709677,0.8557419354838709,0.11309677419354837,644,126,830,14,62
2014-01-02,0.05008783783783784,0.8681689189189191,0.08172972972972971,1823,296,1387,1,148
2014-01-03,0.03967469879518073,0.8498795180722892,0.1104457831325301,2041,505,1229,6,166
2014-01-04,0.018814814814814815,0.8744320987654324,0.10675308641975309,1162,186,617,0,81
2014-01-05,0.02868888888888889,0.8549555555555554,0.11635555555555555,1152,178,837,4,90
2014-01-06,0.0388857142857143,0.8537142857142855,0.1074057142857143,2199,272,1282,15,175
2014-01-07,0.02983236994219653,0.8867283236994221,0.08345086705202313,1567,204,971,1,173
2014-01-08,0.05960317460317459,0.8486031746031746,0.0918095238095238,1824,301,1049,2,189
2014-01-09,0.03851626016260162,0.8617357723577231,0.09973983739837397,3009,394,1897,5,246
2014-01-10,0.03792631578947369,0.8667263157894733,0.09534210526315788,2097,269,1164,1,190
2014-01-11,0.03307608695652175,0.8465978260869567,0.12033695652173913,892,82,624,4,92
2014-01-12,0.033999999999999996,0.8462499999999996,0.11973809523809525,854,117,538,1,84
2014-01-13,0.03370625000000001,0.8839625,0.08233125,1662,210,1006,4,160
2014-01-14,0.02179059829059829,0.8939273504273507,0.08429059829059823,1832,299,1226,1,234
2014-01-15,0.030134078212290503,0.8733687150837993,0.09650837988826817,1513,286,976,6,179
2014-01-16,0.025178832116788324,0.858390510948905,0.11643430656934307,3536,538,1839,2,274
2014-01-17,0.028438095238095235,0.8753000000000003,0.0962666666666667,2020,298,1227,4,210
2014-01-18,0.02463888888888889,0.8951944444444442,0.08016666666666666,804,111,541,0,72
2014-01-19,0.042909090909090924,0.8566038961038961,0.10048051948051952,1891,266,1312,2,154
2014-01-20,0.03805755395683453,0.8838705035971224,0.07806474820143884,1270,162,760,0,139
2014-01-21,0.026266917293233077,0.839601503759399,0.1341390977443609,2451,280,1395,3,266
2014-01-22,0.022154761904761903,0.8616507936507936,0.11619444444444445,1855,330,1469,1,252
2014-01-23,0.030254716981132083,0.8783962264150943,0.09133962264150944,2123,409,1770,2,212
2014-01-24,0.03944607843137255,0.8470735294117648,0.11348529411764709,2237,798,1644,9,204
2014-01-25,0.03632758620689655,0.8736551724137933,0.09002586206896553,1098,214,852,1,116
2014-01-26,0.014891304347826088,0.8532173913043476,0.13190217391304349,756,115,763,0,92
